Index;Element;X;Y;Z;FragmentID
3126;H;121.9282814013618;96.49013926639216;110.2330879545769;91
3127;H;121.98907989146528;98.19065038767407;110.71492882399491;91
3128;C;119.69381127240526;98.22971116273705;112.26069635660316;91
3129;H;119.74953477446518;96.24388744942212;111.43775958981749;91
3130;H;121.10481038469263;96.60983408523417;112.5075746065339;91
3131;C;120.54973157163609;99.17511814354867;113.10589025301181;91
3132;H;119.28829522269177;98.77250635889418;111.40516798106434;91
3133;H;118.85543373987979;97.87949485182133;112.86365525223933;91
3134;C;120.70595679112373;98.71976838010005;114.55517477021012;91
3135;H;121.53761128267132;99.26375120280099;112.65259457468956;91
3136;H;120.10119109785668;100.16975724368082;113.1080979482211;91
3137;C;119.45185437696063;98.93362827338348;115.40379206556557;91
3138;H;120.99218213738929;97.66776235992816;114.59466026297993;91
3139;H;121.49943024742527;99.30078774937391;115.02506355031761;91
3140;N;119.80609604670849;98.87712519006243;116.80728375376283;91
3141;H;119.00493557512316;99.91288135310927;115.19155783696738;91
3142;H;118.6966545280954;98.16456621700698;115.22908725926133;91
3143;C;119.16211587761161;98.15263960912871;117.72246900731635;91
3144;H;120.65005029276438;99.37851613543639;117.05546683884104;91
3145;O;122.0770082329098;98.76687741953761;108.19195137448006;90
3146;C;119.76477179205698;98.19477969724082;119.11801512896996;91
3147;C;118.71238305137524;98.55454456324706;120.16903390644188;91
3148;H;120.149105454835;97.19482120611123;119.3298425804761;91
3149;H;120.59360085251352;98.90188551173475;119.14597052771005;91
3150;C;118.31305103580222;100.02703687930742;120.09965819471584;91
3151;H;117.83017345916444;97.93227346609746;120.00467865492809;91
3152;H;119.097926001367;98.32759720391013;121.16512570693199;91
3153;C;117.20497549959858;100.36711640086837;121.10300394133142;91
3154;H;119.18614397193632;100.65531245247776;120.28239298336163;91
3155;H;117.9589136500044;100.25394728968772;119.09090179124142;91
3156;C;117.61207600295225;100.04758061262395;122.52688236701125;91
3157;H;116.95855394644913;101.42846513284017;121.0501732421537;91
3158;H;116.31653516911302;99.7810723453704;120.86275203857925;91
3159;N;118.59395804726331;100.82182948625287;123.00133995988719;91
3160;C;119.27372423096236;100.59477386796317;124.25990971694183;92
3161;H;118.84521122104475;101.65092741417814;122.48253075984466;91
3162;O;118.16463845866998;97.47792608339029;117.4676655216977;91
3163;C;120.70310550056476;101.12326477258706;124.18525560183225;92
3164;H;118.73380592953339;101.09152064669566;125.07623255723114;92
3165;H;119.25239036974753;99.51799230130871;124.4493404069769;92
3166;C;121.541925853724;100.39731629395673;123.13180637595494;92
3167;H;120.655505303105;102.18523212360988;123.94828168897529;92
3168;H;121.17123593327501;101.02278622600896;125.16478796469967;92
3169;C;122.78453289477147;101.18329873009611;122.70246048882483;92
3170;H;121.86220688196138;99.43243940334112;123.52944484028525;92
3171;H;120.92500606871948;100.18942470812455;122.25658772112187;92
3172;C;122.50681312429946;102.58176911320017;122.14125597370278;92
3173;H;123.45150066513554;101.29110228726334;123.55927025211653;92
3174;H;123.30820651666247;100.5963057653128;121.94479888545169;92
3175;C;121.47583979576476;102.5823196662009;121.01467391894316;92
3176;N;121.16919146542352;103.92805246573256;120.58805900989667;92
3177;H;121.83750474263357;101.99187720393421;120.16371961670184;92
3178;H;120.53257012322369;102.15073995568946;121.35156607846218;92
3179;C;119.92621283311993;104.40046706494041;120.4667847426866;92
3180;H;121.94199399302889;104.54480540188489;120.35492546146457;92
3181;O;117.10415966823807;99.1408301761949;123.18164110680888;91
3182;C;119.87560810718743;105.86655585851742;120.09452427292064;92
3183;C;118.51954549538083;106.32606235748572;119.56656270929706;92
3184;H;120.14036893529801;106.41952469970029;120.99885102463222;92
3185;H;120.65520647080486;106.05829086987485;119.35603418662731;92
3186;C;118.58614325822681;107.72409943908957;118.9540506433034;92
3187;H;118.18349672572556;105.62258554158424;118.80182647738954;92
3188;H;117.78969743519751;106.30309049810188;120.37824975499836;92
3189;C;119.00586077166992;108.7876388306273;119.9671231314505;92
3190;H;119.29948849780516;107.71758654166612;118.12707316585704;92
3191;H;117.60940786079097;107.9850085886954;118.54208651676734;92
3192;C;119.01592287928871;110.17598031849387;119.36058467605149;92
3193;H;118.30217522088348;108.78946896553524;120.80331977860247;92
3194;H;119.9962968671521;108.5709233672388;120.35757904075389;92
3195;N;120.04065449670023;110.94621082450762;119.74752851121517;92
3196;C;120.23101451442587;112.30592811246605;119.2832595117841;93
3197;H;120.73020944813956;110.5629881792914;120.38284263169147;92
3198;H;122.16565683051336;103.25260352200831;122.93140853490304;92
3199;H;123.4436568431374;102.99229777653628;121.75828486973931;92
3200;O;118.92384563014055;103.70413928317153;120.64950356386464;92
3201;O;118.15079863411512;110.56489019516842;118.58129079385364;92
3202;C;120.56387301589895;113.25559605666015;120.4300537337818;93
3203;H;121.03577066595345;112.3291513542416;118.54175324136547;93
3204;H;119.3000243006976;112.60550679685619;118.79509573286082;93
3205;C;120.57546995491491;114.72181514940488;119.99281343861203;93
3206;H;119.8132939481614;113.12992445755488;121.214484070716;93
3207;H;121.53387455217633;112.98487251112122;120.85293995833376;93
3208;C;121.66835777835558;115.07969896290618;118.98141494827917;93
3209;H;119.59889248664726;114.97892338480224;119.57806575657284;93
3210;H;120.72453155738772;115.33516077592239;120.88388619419098;93
3211;C;121.76620920187058;116.60005410616645;118.83462316496835;93
3212;H;122.6213338000455;114.68053569012739;119.3319149944469;93
3213;H;121.45157110924414;114.63151473872112;118.01226076985805;93
3214;C;122.98741466213329;117.09799182488774;118.07115948641422;93
3215;H;120.87089515265316;116.97292571045546;118.33681393151616;93
3216;H;121.80299987575034;117.04083588316311;119.83194991305729;93
3217;N;122.8387475928908;116.95465565934398;116.63295424483229;93
3218;H;123.16029196383825;118.15699778731293;118.30065198196884;93
3219;H;123.88096097448981;116.54517039677957;118.38337820660203;93
3220;C;123.66417324367632;117.55925066538471;115.77909378904478;93
3221;H;121.96455827509268;116.56451104691709;116.29477180595818;93
3222;C;123.43344247792432;117.26488319150319;114.31000402481779;93
3223;C;123.22655251237981;118.54137565609531;113.48921049028559;93
3224;H;124.33148342369208;116.76111079272404;113.94525967479576;93
3225;H;122.57715607709794;116.6018166562244;114.1960191469212;93
3226;C;123.50069914522257;118.33693136004756;111.99910334023332;93
3227;H;122.19841116228233;118.87973786864876;113.61901720355061;93
3228;H;123.89562249645621;119.31803534985971;113.86705027927427;93
3229;C;124.99804676179951;118.3566147465547;111.68032823321647;93
3230;H;123.07468711591473;117.38578869287475;111.67744933825729;93
3231;H;123.01364982987246;119.1264679259157;111.42215901367263;93
3232;C;125.21674678585678;118.1781306264192;110.18993503359536;93
3233;H;125.4203806936919;119.31870876001184;111.97715431331856;93
3234;H;125.52546148748418;117.57716654899437;112.226782416909;93
3235;N;125.55611587469392;116.93005672334714;109.83167060013302;93
3236;C;125.8613377940423;116.55240016698762;108.46906915747233;94
3237;H;125.85015337873303;116.29440436390432;110.56668901311052;93
3238;O;124.59302884779783;118.28040660978525;116.1616667258796;93
3239;C;125.50219031298766;115.09974647236645;108.17095413403811;94
3240;H;125.30192974363848;117.2285013014088;107.81655172048337;94
3241;H;126.92845109529833;116.70288205530206;108.2627340205884;94
3242;C;126.44285728123616;114.1046474778756;108.85241044335037;94
3243;H;124.47403935048241;114.91190554375751;108.48455052061908;94
3244;H;125.5552049795449;114.97221035290029;107.08911291663033;94
3245;C;126.10084767988657;112.6592535437789;108.48816428269683;94
3246;H;127.47087627011682;114.31721839348897;108.54843042600373;94
3247;H;126.39741034615963;114.24416985441628;109.93254260441287;94
3248;C;126.94329097333441;111.62757144055786;109.24065563349296;94
3249;H;125.04429929810141;112.4611498065758;108.67355568363709;94
3250;H;126.27048930320801;112.52598307633883;107.41977734854206;94
3251;C;126.52450183296564;111.44034217310978;110.69281694431496;94
3252;H;126.86932421071492;110.66429814105807;108.73396379873334;94
3253;H;127.98965466160412;111.9353646133658;109.21836583037681;94
3254;N;125.33141021691874;110.61980299668988;110.8101215282248;94
3255;H;127.32369877101274;110.93952969417379;111.25165463296118;94
3256;H;126.36573270941007;112.41108757298575;111.16834028729087;94
3257;O;125.04404574688517;119.08996610205033;109.38624941969421;93
3258;C;124.80906293283066;110.29876171947144;111.99320503061917;94
3259;H;124.86752477859228;110.34317743461433;109.95293195234508;94
3260;C;123.72381383331691;109.24144016991276;111.97080641857443;94
3261;C;122.35429107556179;109.78434107997514;111.55620388251822;94
3262;H;124.01808282800093;108.4566764609897;111.2734245454393;94
3263;H;123.65377334755395;108.8141525228037;112.97394282268561;94
3264;C;121.28367279540426;108.70168302231174;111.69585935609712;94
3265;H;122.08934061511015;110.63666890394367;112.18516610616055;94
3266;H;122.40384914287745;110.13398829180093;110.52405355678552;94
3267;C;119.89261205498265;109.17757311374984;111.26279880023907;94
3268;H;121.55867358772099;107.83522263893556;111.09058966855673;94
3269;H;121.23772416631623;108.36716936344303;112.73519667927711;94
3270;C;119.45243881040646;110.38320168868665;112.07672547157058;94
3271;H;119.90178205081791;109.43985890812289;110.20598551769918;94
3272;H;119.18178583281626;108.36636236014893;111.42311238492563;94
3273;N;119.04820021422849;110.07383774888065;113.30633062442023;94
3274;O;125.21068333915225;110.7969641862727;113.0499294967061;94
3275;C;118.7669365055596;111.02543035038242;114.35537455194174;95
3276;H;118.98464179802231;109.09770442566324;113.58166746899008;94
3277;C;119.48066018458753;110.58297267195206;115.63007582685911;95
3278;H;119.11457199031443;112.00639418882392;114.0222652168788;95
3279;H;117.68587963980845;111.07601784490387;114.52650351404573;95
3280;C;120.99405231943359;110.755187286435;115.52342686339054;95
3281;H;119.10544634243203;111.14851261823358;116.4817214376936;95
3282;H;119.24318233026153;109.53197309908151;115.80392188907267;95
3283;C;121.7427839828667;110.07620731881387;116.67110038582071;95
3284;H;121.34328674128695;110.33952994861207;114.57643292865157;95
3285;H;121.22531213975651;111.82260086581672;115.51856805904683;95
3286;C;121.96668931287968;108.58208919622338;116.45578621922101;95
3287;H;122.72396934227002;110.54021640888008;116.78749380676163;95
3288;H;121.19028617939117;110.2167364613698;117.59977700812797;95
3289;C;122.79029595846164;108.00705963389038;117.60354388752835;95
3290;H;121.01470120587302;108.05586267546633;116.37497651799923;95
3291;H;122.51413783055641;108.42374523562977;115.52423346491118;95
3292;N;123.3327812364793;106.70605697775157;117.27858259396127;95
3293;H;123.62906675785662;108.6847456506954;117.81198989913999;95
3294;H;122.20003767711172;107.92262548399168;118.51991724704627;95
3295;C;123.45089589275638;105.70722559007876;118.15043836602787;95
3296;H;123.56638609622975;106.54611962862282;116.29971665837965;95
3297;O;119.4737714362462;111.53220295239802;111.64116452075125;94
3298;C;124.2716128417752;104.5297750513434;117.65723076049758;95
3299;C;123.8254377011081;103.20755200472935;118.2758396504882;95
3300;H;124.24911538125382;104.48994823435055;116.56964293170016;95
3301;H;125.30005110039072;104.73734749228059;117.96920845619691;95
3302;C;124.96039967500833;102.18347620463669;118.30551750944655;95
3303;H;123.48751898112137;103.40102400574797;119.29279832142518;95
3304;H;122.97813511657552;102.81292468286021;117.71121352529175;95
3305;C;124.44724615141492;100.74297273300843;118.2770014840085;95
3306;H;125.60070694238152;102.34304249333752;117.44142264069548;95
3307;H;125.56697541670599;102.33394820492;119.20000080439704;95
3308;C;123.74723397743769;100.44780448622826;116.96156932065759;95
3309;H;125.28259863642172;100.05052227685246;118.38993379143112;95
3310;H;123.73989530212434;100.573914209574;119.09031687161182;95
3311;N;124.53900789543333;100.49151070298782;115.88955986357207;95
3312;C;124.06907032076766;100.27987791727156;114.53354880557922;96
3313;H;125.51220041220695;100.76556145376665;115.97856992990016;95
3314;O;122.99342680935767;105.74829038238568;119.29350915079789;95
3315;C;125.21928726960239;100.44314788566821;113.54946585274853;96
3316;H;123.65390524775012;99.26893619063891;114.45659775313887;96
3317;H;123.26228410815735;100.98968664186042;114.3200015959535;96
3318;C;124.80153893130276;100.19171732272227;112.1004700508921;96
3319;H;125.63765912017051;101.4454414934397;113.647850123935;96
3320;H;126.00173568870632;99.73476498509537;113.82552169285741;96
3321;C;123.98214973290861;101.33594330034866;111.50336391862906;96
3322;H;125.70682453853772;100.05279684249159;111.50995749157052;96
3323;H;124.22815937784057;99.26404789675688;112.04530813224537;96
3324;C;123.61081981257055;101.0991952922734;110.03799938997182;96
3325;H;123.06173979081879;101.45986043262675;112.0746841244492;96
3326;H;124.5515953100823;102.26274880073791;111.58059873441192;96
3327;C;124.80957464679133;101.23410470648864;109.1070675709588;96
3328;H;123.19154186521449;100.09836023041919;109.9205682136367;96
3329;H;122.839616514752;101.81102571658197;109.73785684709358;96
3330;N;124.52861194877335;100.66845350536424;107.80251411473145;96
3331;H;125.08724187012785;102.28257446182799;108.96935424136853;96
3332;H;125.67289230376569;100.71185158477263;109.53211191889021;96
3333;C;125.2886226525145;100.92891170009167;106.73849320007619;96
3334;H;123.78700738218016;99.98229496763626;107.75856091724688;96
3335;O;122.54392033377323;100.18966712214564;116.90259215810977;95
3336;C;124.95974424807275;100.15081345978876;105.4754669390793;96
3337;C;123.47671185900742;100.09183388802478;105.11077207511408;96
3338;H;125.52735879919632;100.59826606926781;104.65691743074983;96
3339;H;125.33302554105653;99.13407847108769;105.62282495477932;96
3340;C;122.905611699932;101.476048888128;104.8132000308808;96
3341;H;123.36373319923342;99.46341395365772;104.22427990113458;96
3342;H;122.9063375330743;99.6259375966269;105.9163392814868;96
3343;C;121.42871548864389;101.39182776424241;104.41757739798449;96
3344;H;123.00094897360921;102.10632420352317;105.69984110249688;96
3345;H;123.47927466779367;101.940214458882;104.0080630397903;96
3346;C;120.83896353870847;102.7769923920879;104.23279239174235;96
3347;H;121.31005694059515;100.81445186751583;103.4980974838294;96
3348;H;120.87758400037174;100.89558048105246;105.2158336145941;96
3349;N;121.20208960558368;103.38962369464971;103.09558383855716;96
3350;O;126.23289390215886;101.71946918143561;106.77895675094872;96
3351;C;120.75511693677586;104.72739252153369;102.75483401655983;97
3352;H;121.75631869163519;102.89825914635132;102.41272447289477;96
3353;C;121.1968252205158;105.09829845734384;101.34628591669978;97
3354;H;119.66388231063257;104.76574107395894;102.84077589292286;97
3355;H;121.1696966915386;105.42597100973332;103.48832159855405;97
3356;C;120.66844200561967;106.46133254988771;100.90106704624905;97
3357;H;122.2871442266984;105.08447041731743;101.29380923066076;97
3358;H;120.8354898749398;104.33901275653537;100.64839848564579;97
3359;C;121.1228199086679;107.60991767366382;101.80012618204556;97
3360;H;121.00840341948711;106.64239113796489;99.87935264678192;97
3361;H;119.57930599564367;106.43010377040214;100.87251565214724;97
3362;C;120.75637283412388;108.96859008702346;101.2086122926056;97
3363;H;120.65525966864442;107.52279224372083;102.7815780737264;97
3364;H;122.20395385971992;107.55073159911332;101.94960721970205;97
3365;C;121.02681374997363;110.09408779093371;102.20282512540172;97
3366;H;121.31539591495242;109.1501706601712;100.28861216672064;97
3367;H;119.69798317483509;108.97163457353356;100.94428756418318;97
3368;N;120.64541123291612;111.37011266451417;101.63849542560983;97
3369;H;120.47276080544523;109.90650895114042;103.1290116759311;97
3370;H;122.08849422138448;110.14404487040767;102.45547343655099;97
3371;C;121.40317711980983;112.4624811678167;101.69160875713506;97
3372;H;119.82358860226655;111.3797591238714;101.04023763403544;97
3373;O;120.12314788863125;103.31212109325112;105.06764543454682;96
3374;C;120.87839350871548;113.63035801654641;100.88221792178926;97
3375;C;121.4458482262052;113.60006961456871;99.45971402566124;97
3376;H;119.793781530592;113.56980511521155;100.8118971074228;97
3377;H;121.166564090484;114.56597439360966;101.36382125119935;97
3378;C;122.95907712311967;113.79772618575205;99.41518954564175;97
3379;H;121.18271562358966;112.65033688503489;98.99023859099624;97
3380;H;120.96049546467638;114.3978483241436;98.8945388435993;97
3381;C;123.45938341915432;113.88180042165027;97.97050512552389;97
3382;H;123.22560842282064;114.71521361591424;99.94643329654;97
3383;H;123.45785178664792;112.96878430646447;99.91936684959181;97
3384;C;124.95813323697105;114.11431273589535;97.9227149315433;97
3385;H;123.2149705320578;112.9579865892143;97.44610010491479;97
3386;H;122.9729874218842;114.7175363944633;97.4640969477505;97
3387;N;125.68354758792503;113.00422323501871;97.79728913763596;97
3388;C;127.12425637409471;112.97402016916102;97.65658069706947;98
3389;H;125.22187933909485;112.1002286954811;97.77203554819731;97
3390;O;122.44906546949048;112.52392216540478;102.33974428609204;97
3391;C;127.68658307216761;111.73793276786976;98.34921081325037;98
3392;H;127.37973217147837;112.94885893041065;96.58962366226046;98
3393;H;127.52821976463191;113.89633804098874;98.08044005913304;98
3394;C;129.16686147768024;111.51281485881516;98.04576524442791;98
3395;H;127.53755773270753;111.84162494261996;99.42416561410379;98
3396;H;127.11459826622891;110.87353398240813;98.0043119566342;98
3397;C;129.60994395255756;110.08197082383701;98.35722319062619;98
3398;H;129.34676895659774;111.70566708917167;96.98631013742576;98
3399;H;129.77121559368587;112.21803990277586;98.6183960319938;98
3400;C;129.41114326887862;109.716170218442;99.82414369684314;98
3401;H;129.04213308222018;109.38824068995935;97.73375847855264;98
3402;H;130.6652731000517;109.97195885006646;98.09988019795661;98
3403;C;129.88299486062343;108.2955915925672;100.1387886597027;98
3404;H;129.95950682239908;110.41895597036276;100.45256102716476;98
3405;H;128.35283523771236;109.77883624122309;100.07754772333918;98
3406;N;129.694559686773;107.9865060095277;101.53982385433835;98
3407;H;129.30255884489674;107.57412988180461;99.557929589072;98
3408;H;130.94191112506115;108.1818684523012;99.89689517862078;98
3409;C;128.62479515633362;107.34040686040686;102.00548948703592;98
3410;H;130.3462231136149;108.40898749889067;102.19508618902478;98
3411;O;125.4505767881561;115.24084650579223;97.9999564136482;97
3412;C;128.580672574926;107.18536245594366;103.51273103736794;98
3413;C;128.65478461803292;105.71139215669508;103.92120869262958;98
3414;H;129.40593164069378;107.73801565401423;103.96121070012414;98
3415;H;127.63828193715139;107.60577467200994;103.87040479530974;98
3416;C;128.64438672047362;105.57274282994409;105.44030903771514;98
3417;H;127.8132136593154;105.16977792138722;103.48751454595661;98
3418;H;129.57261796226152;105.27436960310655;103.52130386832569;98
3419;C;128.62691900531195;104.11672152867109;105.90932619034865;98
3420;H;129.54273110874382;106.05169829296635;105.83739762685654;98
3421;H;127.77800752826703;106.09596041305355;105.84855702279502;98
3422;C;129.24293003898015;103.97135495459882;107.2886864419959;98
3423;H;127.6229375170263;103.69379592366926;105.90192240388055;98
3424;H;129.24679722772171;103.51663830455051;105.2369448815868;98
3425;N;128.7435474866992;102.99241574632191;108.04608389105405;98
3426;O;127.74338218966692;106.8878264296833;101.27245859336851;98
3427;C;129.3194375217788;102.66387553648224;109.33717887543115;99
3428;H;127.98343645773922;102.42240575329645;107.69259750930962;98
3429;C;128.27062797193463;102.1545348657641;110.32075919056767;99
3430;H;130.10433928865208;101.91204913815506;109.1987545937622;99
3431;H;129.79063441925803;103.57693259677215;109.71222214791375;99
3432;C;128.77022220471255;102.15171006754419;111.76758212946613;99
3433;H;127.38950179300602;102.79332283408348;110.25114146304831;99
3434;H;127.97646859841048;101.14420885920505;110.03237359838533;99
3435;C;130.01018402694672;101.2832182477868;111.9736494258407;99
3436;H;129.0010451315316;103.17505192903702;112.07026186330376;99
3437;H;127.97067829263439;101.78457768625107;112.41392971772937;99
3438;C;130.3599740461666;101.11745733604094;113.45281570827747;99
3439;H;129.84103079389362;100.2982155365537;111.53328362200362;99
3440;H;130.86021467470442;101.7348855900438;111.45949546792664;99
3441;C;131.7177245920369;100.43680730905912;113.61563256222446;99
3442;H;130.38192235400842;102.09284665982968;113.94041788128096;99
3443;H;129.5871929431806;100.52615788475798;113.94927255073488;99
3444;N;132.0814047253069;100.28569800006771;115.02571454178667;99
3445;H;131.69300968504768;99.46975566732353;113.08944402923231;99
3446;H;132.49329050263128;101.04893712946125;113.14604707196229;99
3447;H;131.36273581654157;99.74281013683084;115.49695267821464;99
3448;H;132.94582129855937;99.75636481877108;115.09071216108755;99
3449;O;130.15796204245328;104.70237249240931;107.673319097676;98
3450;C;104.9344681011959;100.69307948437533;122.33957993035116;100
3451;C;105.1496646566533;100.33515175606186;120.88724447604316;100
3452;C;105.06630812260217;102.18782904029456;122.6454488913961;100
3453;C;104.15175816616433;103.03712424180542;121.76639694095358;100
3454;H;104.81457936835885;102.32031261621486;123.69812376438186;100
3455;H;106.10344000491698;102.49943154557407;122.51853540793903;100
3456;C;103.95205261669338;104.46620345692409;122.28316704912139;100
3457;H;104.56386559320205;103.07772919261004;120.75622837390698;100
3458;H;103.17225736165953;102.55738825546828;121.70764511871457;100
3459;C;105.18459686953265;105.34500129215459;122.164885230724;100
3460;H;103.19239033970105;104.93708106164496;121.65399315213486;100
3461;H;103.58407065746052;104.44470328349152;123.30572279739242;100
3462;N;105.79421332543872;105.75644997375979;123.27892699105983;100
3463;O;106.17194080698934;100.95597066254759;120.3334685889064;100
3464;O;104.4496776578179;99.54351706953756;120.2894579321037;100
3465;H;106.26869724816436;100.75862145114898;119.354634971665;100
3466;H;105.67867182332076;100.15092670482932;122.92740034905253;100
3467;H;103.94637578310056;100.32702311314023;122.62151558070855;100
3468;C;105.57354180134591;105.33670706036281;124.64708429511428;101
3469;H;106.49975711067104;106.47228487084433;123.14668137256328;100
3470;C;106.86203223392332;105.41800610616862;125.4661906014038;101
3471;H;104.80089282295638;105.96079137034359;125.11227530408577;101
3472;H;105.24125896847335;104.29901880188432;124.64598185373457;101
3473;C;107.18648324932667;106.82532578709008;125.96437641049118;101
3474;H;106.75473609184839;104.75253779421274;126.32401828007494;101
3475;H;107.6842313288253;105.03004381587074;124.86263945223894;101
3476;C;108.50237444064568;106.83289995415078;126.7421198840142;101
3477;H;107.24963417384294;107.51110264453513;125.1182850292594;101
3478;H;106.37861607847452;107.16538583284283;126.61554495911182;101
3479;C;108.78264647457897;108.1671512649869;127.43456096024113;101
3480;H;108.47204205946183;106.04435799502788;127.4970294869563;101
3481;H;109.32050448320491;106.60215274954005;126.05742575974632;101
3482;C;110.13455946944343;108.13390479550961;128.1353568156695;101
3483;H;108.77901755605592;108.97148592062447;126.69741805795532;101
3484;H;108.00140420322393;108.36583262150675;128.1703750018033;101
3485;N;110.46505170466313;109.3949181748905;128.7731356656709;101
3486;H;110.14587561749923;107.35774446217583;128.90835863613597;101
3487;H;110.92276152641577;107.8830420439537;127.41377515678907;101
3488;C;111.44456628901274;109.47280180248764;129.67797730640206;101
3489;H;109.9593812510508;110.23767743171994;128.5142427569181;101
3490;O;105.58051318994535;105.73258921562238;121.06367321237506;100
3491;C;111.67879943509762;110.84652622749981;130.26389748438223;101
3492;C;112.93402399477898;111.48221544369544;129.65527906407556;101
3493;H;110.80733280146893;111.46891434649612;130.07586168554312;101
3494;H;111.82247261621332;110.74723312509393;131.34151980668403;101
3495;C;113.11604855347582;112.92460410553451;130.12281224707425;101
3496;H;113.80251646953626;110.89565082051163;129.9558687260416;101
3497;H;112.88521431314987;111.4473750619741;128.56554930106608;101
3498;C;112.13689048115965;113.89654088124658;129.4497870793898;101
3499;H;112.99386753450358;112.96681455847168;131.2066462094632;101
3500;H;114.13422635124213;113.25493562769633;129.90877029089967;101
3501;C;112.61722017357398;114.25334390216649;128.06053037868708;101
3502;H;111.14822532372875;113.44608372271541;129.39069875536708;101
3503;H;112.0825954846375;114.8155165862471;130.0359828024896;101
3504;N;112.10774830764218;113.52743000277447;127.0624161849798;101
3505;C;112.4937221838817;113.77356647041212;125.68555096721815;102
3506;H;111.42230132791796;112.81293659503932;127.25827214197889;101
3507;O;112.11608541093811;108.49258956143738;130.00119381534788;101
3508;C;111.5873031134417;113.04565917051933;124.70595927204867;102
3509;H;112.45755574149423;114.85524014331553;125.51398203270602;102
3510;H;113.53459299974526;113.45844065837117;125.5476609493058;102
3511;C;111.88434390240374;113.47611159466192;123.26956030776036;102
3512;H;111.75062171889878;111.97158955854613;124.81096719226807;102
3513;H;110.54406382276389;113.25870171520478;124.94923756236591;102
3514;C;111.19942077977029;112.57533349307202;122.24473504415766;102
3515;H;111.56210323388991;114.50890855395632;123.13255065512448;102
3516;H;112.96061963689644;113.44919507311955;123.10171217784423;102
3517;C;111.48330993420338;113.02423878099702;120.81485883083694;102
3518;H;111.56538569433462;111.55528032718952;122.37438601820828;102
3519;H;110.12181241113132;112.57772336844486;122.4208971138311;102
3520;C;110.83126648627396;112.11067496229343;119.77252092066209;102
3521;N;111.17423552119068;112.54703189989101;118.4394820058239;102
3522;H;111.17145518700127;111.07844936105103;119.90551536058062;102
3523;H;109.74207814382731;112.12776570913253;119.86274932444842;102
3524;C;110.33595423783984;113.14989329373864;117.59155041622596;102
3525;H;112.1732257064606;112.5822497670896;118.24513704546207;102
3526;O;113.42117611071514;115.16218232267967;127.85289660278316;101
3527;C;111.01698885456602;113.68530648252428;116.34618116203184;102
3528;C;111.91732026677661;114.88193627113512;116.67550902667377;102
3529;H;111.61497424984695;112.88620076124006;115.90676786070337;102
3530;H;110.24479101066903;113.96930815083822;115.63079266641986;102
3531;C;112.71452173227553;115.34471494563977;115.4566497697897;102
3532;H;111.30054763580307;115.70300786872119;117.04812204088518;102
3533;H;112.61637192475925;114.60111249381393;117.46329186149093;102
3534;C;113.52326233401354;116.61083095785672;115.76122922925278;102
3535;H;113.39419600574195;114.54750305026715;115.15222644718183;102
3536;H;112.03895392145928;115.54494052977883;114.62213862367229;102
3537;C;114.2735779181563;117.04803182580439;114.5182491395857;102
3538;H;112.85086203101675;117.40714326532921;116.0806174271477;102
3539;H;114.2420536598126;116.41051231299058;116.55591575485997;102
3540;N;113.57418135924128;117.84226736970349;113.70831024572298;102
3541;C;114.06845210213135;118.35435038597761;112.44847368349052;103
3542;H;112.65883324884531;118.17796527755432;113.9977449130693;102
3543;H;111.12045791040224;114.04242276111867;120.66843859014601;102
3544;H;112.5600366203282;113.03504954912943;120.63964976780781;102
3545;O;109.12420988220148;113.25639652885796;117.78395639362901;102
3546;O;115.41217437580038;116.66292826617337;114.25834995216061;102
3547;C;112.92304870414885;118.51665674626608;111.4543695462731;103
3548;H;114.55020098736856;119.32492234956237;112.6115306287385;103
3549;H;114.81990258163309;117.655044839121;112.07210978154139;103
3550;C;113.36608161731068;119.27228022406679;110.20330853822207;103
3551;H;112.54398728148833;117.53171277498652;111.18448339632494;103
3552;H;112.11802462086295;119.06753697241587;111.94197320236091;103
3553;C;112.21771244115303;119.52144360288538;109.22530221647804;103
3554;H;113.7839426558905;120.23783658539423;110.49597403557672;103
3555;H;114.15287685187705;118.70978652506564;109.69817938326248;103
3556;C;111.61547737299125;118.22811279680563;108.6805392235563;103
3557;H;111.44166075670435;120.10926978548198;109.71798550382756;103
3558;H;112.59368123034942;120.11684596086054;108.39072462399803;103
3559;C;110.69582183114703;118.48479543963568;107.49182111291866;103
3560;H;112.41676697743108;117.56122289281626;108.35994553540077;103
3561;H;111.04810406163168;117.72552937937232;109.46315121322581;103
3562;N;110.133398453855;117.2374703295497;107.01925855094747;103
3563;H;109.87075010115798;119.14642444629949;107.7697424545278;103
3564;H;111.25723345227682;118.97447072701682;106.68532753774215;103
3565;C;108.94549038432787;117.12563560385207;106.41759611558142;103
3566;H;110.70177057183828;116.39860677982688;107.12943361465527;103
3567;C;108.60886393226569;115.6859932367335;106.06195538096883;103
3568;C;107.19331861229804;115.49390064521806;105.52808591783818;103
3569;H;109.33911318660554;115.33578502639905;105.33108967033532;103
3570;H;108.74992643688549;115.09331996476855;106.96541382108491;103
3571;C;107.04432744003891;115.9426181052455;104.077681500925;103
3572;H;106.91238781752442;114.44413004605424;105.61418018040582;103
3573;H;106.49763254615873;116.06940136618373;106.1406806928171;103
3574;C;105.58853435556871;115.82188474500911;103.60588364297708;103
3575;H;107.35827226217096;116.98355366604198;103.99284083088025;103
3576;H;107.68518705822565;115.34555208583296;103.42357421141615;103
